Cell,BACH1(+),BCL6(+),BHLHE41(+),CEBPA(+),CEBPB(+),CEBPD(+),DLX1(+),EBF4(+),EGR1(+),ELF1(+),ELK3(+),ETS2(+),ETV1(+),ETV5(+),ETV6(+),FOS(+),FOSL2(+),FOXO1(+),FOXP2(+),IKZF2(+),IRF2(+),IRF7(+),IRF9(+),JUN(+),JUNB(+),KLF15(+),LEF1(+),MAF(+),MAFB(+),MITF(+),NFATC1(+),NFE2L2(+),NFKB2(+),NHLH2(+),NKX6-2(+),POU2F2(+),PPARG(+),PRDM1(+),RB1(+),RFX2(+),RFX4(+),SOX21(+),SOX9(+),STAT3(+),TCF12(+),TCF7L1(+),TCF7L2(+),VEZF1(+),ZBTB37(+),ZFHX3(+),ZNF331(+),ZNF521(+),ZNF652(+)
50103129_pool0,0.006162587914938984,0.01533709804938159,0.0,0.0,0.028985138127882403,0.008941884976525673,0.0,0.0,0.00459933944882891,0.07026667125679295,0.0,0.0021309130759391095,0.06640251897160002,0.05330702802898458,0.010152649362295608,0.009954412134254978,0.03784025777337016,0.12812005631681328,0.00885667235777998,0.10807852495202977,0.0914603373794508,0.0,0.007141030191354397,0.019068913889664533,0.00466493796140979,0.09227528317276679,0.0,0.005707648742949647,0.0,0.04996010069737188,0.0,0.06947169428311746,0.024253720611510977,0.0,0.0,0.0,0.0,0.0,0.10025636080953887,0.144024248270503,0.08698177746391646,0.0,0.0905833003729238,0.0250399341266518,0.0642087658124255,0.0015254469375266765,0.11516906350183088,0.0,0.08689764770285156,0.0,0.0,0.4152843948540183,0.008554706569413676
64493027_pool0,0.015759260907495198,0.018345644674239256,0.0,0.0,0.014429373704618031,0.008088846075730913,0.0,0.0,0.00482380330463937,0.06125558298070625,0.0,0.002220483765266453,0.07851371903231459,0.07119901161633724,0.013306462952834197,0.009537909534495355,0.03957343161212945,0.14976934006483839,0.0,0.09490179887199518,0.0817701460504641,0.0,0.004439018767598679,0.018782880181319565,0.007583408447691661,0.1076541585551222,0.0,0.0037178737847788877,0.0,0.05262972439875817,0.0,0.06898934255298715,0.02061566251978433,0.0,0.0,0.0,0.0,0.0,0.13484803409240426,0.08976707964161221,0.07422776853700902,0.007676745634629958,0.08364412920327433,0.03582459492205564,0.07205536760973459,0.00025558938105998735,0.09870331937596015,0.0,0.12888203468226053,0.0,0.0,0.44863342435734416,0.0
92613520_pool0,0.022253517345167537,0.015369485902225654,0.0,0.0,0.012334900519310061,0.007342424392861331,0.0,0.0,0.004400417276654186,0.05218218716491204,0.0,0.0023097191244731996,0.0697050829059701,0.08097406501710543,0.011358902474066637,0.009704510574399203,0.035382636311829696,0.13389171611721767,0.0,0.0801915652796245,0.08055301487467888,0.0,0.001415339317205376,0.01325289515331685,0.0044920827110530226,0.1352476701208754,0.0,0.0067115588688918225,0.0,0.07513083845329971,0.0,0.05764523691421839,0.0028296007380096137,0.0,0.0,0.0,0.0,0.0,0.09250505539080604,0.1464219083179296,0.05058587306039622,0.03365957701337751,0.06943214459504561,0.02963175600029117,0.05499495188418508,0.027259080936252924,0.09993310126622684,0.0,0.09509770023176313,0.005958988162191736,0.0,0.4115617852502993,0.0
53772202_pool0,0.005914670173653925,0.035515126366558285,0.0,0.0,0.016441199731438337,0.006077521128924137,0.0,0.0,0.00562461883496936,0.08486681718904301,0.0,0.002501881729609391,0.07044723163356435,0.04603945991934307,0.04518677094216216,0.00978781109435113,0.04989948181046053,0.13900506006778385,0.0,0.12603761719570566,0.0876383955727791,0.0,0.020852445450408503,0.02368314365031687,0.008501145775756258,0.05144843855771119,0.0,0.0028735029086132805,0.0,0.005720622217256323,0.0,0.08608614316149046,0.025264292303657263,0.0,0.0,0.0,0.0,0.0,0.11969714307036747,0.10560647844813777,0.1115706522596032,0.025568304468236575,0.06753839595444726,0.04852000073085865,0.06881567277654572,0.0,0.1343480305995468,0.0,0.11490013736883478,0.005627933264292195,0.0,0.3853815158628987,0.003079694364988923
61029627_pool0,0.0066884485372707735,0.03494781954512106,0.0,0.0,0.013175702007966653,0.01811803177947341,0.0,0.0,0.00570225265100808,0.060231262319823814,0.0,0.002564187937804231,0.07069388033403358,0.06979499920926743,0.04596409356352055,0.00945460901454343,0.045924473739280526,0.15762341336414518,0.0,0.1126399592179031,0.09489172284457292,0.0,0.011962741447529734,0.018210812764629627,0.009129071316010982,0.07813581074951081,0.0,0.0001517437748034573,0.0,0.03089135997318414,0.0,0.07861646689772335,0.012733203321043262,0.0,0.0,0.0,0.0,0.0,0.1042894505626634,0.04054440813788634,0.09875719577656579,0.027231763097202977,0.09178758989172317,0.057049780613191006,0.0685277410912882,0.012029073330689075,0.12732121386238937,0.0,0.08955911797638288,0.004138186223744261,0.0,0.417355833356806,0.0
1243685_pool0,0.018611819601404365,0.012549571704545896,0.0,0.0,0.01426318295131224,0.006089413781103627,0.0,0.0,0.004090081023305353,0.0721102930289742,0.0,0.0025060865307865816,0.07682515688754497,0.06666186054838305,0.0113992013487449,0.00999606239423094,0.04028913581600049,0.13030007815131328,0.0,0.09375868312261292,0.08324652011387419,0.008272808500834564,0.002702011423755718,0.014492374556145044,0.007776616306231577,0.15289699095133766,0.0,0.004921869877710439,0.0,0.05682484735807947,0.0,0.06863048200773847,0.016977604428057683,0.0,0.0,0.0,0.0,0.0,0.1323983152473351,0.17825900689574542,0.06781117277793816,0.01269615624188801,0.06440675375972511,0.03843560511413741,0.06708808266500063,0.010678128562686734,0.10815901703426802,0.0,0.13339591710002094,0.0,0.0,0.4332792643214597,0.0
82684406_pool0,0.012867041028637899,0.013022652760154338,0.0,0.0066372130910709965,0.012589205879548364,0.004947139928750265,0.0,0.0,0.020316332729998103,0.050044353497013874,0.0,0.01346026567727103,0.07262811692124668,0.07449594381692147,0.009125032155755348,0.009621210054447278,0.036154567348694495,0.13581275972621365,0.0,0.08814739148217064,0.08074530494643684,0.0,0.009392706377817495,0.014969097403386658,0.005023404322037788,0.10001222878262121,0.0,0.0022478208236732925,0.0,0.05262972439875817,0.0,0.06349786047924785,0.00323382941486813,0.0,0.0,0.0,0.0,0.0,0.12168042354677588,0.02615306819275445,0.06432109625585218,0.0,0.0750655761097793,0.031964359573871316,0.063920834127168,0.0,0.09796451427721453,0.0,0.10351700813532634,0.0,0.0,0.4025767150087386,0.0
76755449_pool0,0.01426120318935486,0.0118012485830368,0.0,0.0,0.02837645879045009,0.004954826841951236,0.0,0.0,0.003988646306617145,0.06476847522779537,0.0,0.0026652805152395285,0.06811678195105111,0.07370976310756444,0.00616845733331975,0.009954412134254978,0.03852073414979773,0.1449152471259851,0.0,0.08360434115223342,0.10063736289901598,0.0,0.0025090106077731663,0.015541164820076595,0.005168310215942724,0.18229862013255876,0.0,0.0076673243943221414,0.0,0.05186697476979066,0.0,0.0636443784980323,0.024253720611510977,0.0,0.0,0.0,0.0,0.0,0.08624376387240797,0.27138089948971483,0.07904232163278278,0.021258680218975274,0.08151314177803949,0.03087530631717868,0.0642087658124255,0.03286586862190615,0.09810617220372092,0.0,0.08143216598735276,0.0,0.0,0.42079537998658195,0.0
77330002_pool0,0.0027247977017078066,0.015641933025472034,0.0,0.0,0.017591714258137336,0.015969889940321443,0.0,0.0,0.004686001083472942,0.04165933096723395,0.0,0.002239195801290201,0.05207078523157915,0.06648858841481593,0.015678384655267368,0.009329658234615543,0.033111822843340286,0.15160395175959207,0.022979474225591302,0.1050406542074008,0.12191701196290879,0.0,0.004146572921191205,0.020308393292492725,0.011026982471869458,0.0982658912066448,0.0,0.0,0.0,0.0,0.0,0.06746378658440463,0.027083321349520587,0.0,0.0,0.0,0.0,0.0,0.06908267622886538,0.06289190208257618,0.09565577520802754,0.0,0.09054995965481695,0.043448175073001194,0.06507256086819804,0.0283704212976586,0.13603116789346695,0.0,0.07068173707021704,0.01953223897607291,0.0,0.37766740289796163,0.0
87645445_pool0,0.008590143953883354,0.014232985550148763,0.0,0.0,0.017700383424431445,0.003529108672999905,0.0,0.0,0.004520345610931334,0.07246392949304646,0.0,0.002427337472180924,0.07390350874647421,0.06254823790688671,0.011087076089356435,0.009662860314423241,0.042101319045758784,0.1459320489707869,0.011729106635978894,0.09938028534237482,0.09633345557051892,0.09572821265251424,0.007830471106525376,0.021071149848079306,0.00917737328064596,0.20562083675846435,0.0,0.0030063657069410634,0.0,0.05796897180153074,0.0,0.0653659001498648,0.03031715076438872,0.0,0.0,0.0,0.0,0.0,0.11716286882778056,0.25637031690298784,0.09629399451061386,0.0026573350273719092,0.08131953071065677,0.04631118132426602,0.06935911151176266,0.0525833116360526,0.12029314325373114,0.0,0.10459799245431971,0.0008276372447488523,0.0,0.42105790141966415,0.000342188262776547
14498577_pool0,0.024126456403452574,0.018140370760250112,0.0,0.0,0.009131566148505129,0.00566978721945932,0.0,0.0,0.004081284976641246,0.07186065766015086,0.0,0.002396004114415097,0.07891617048806743,0.07562579126608392,0.010131221867052807,0.009912761874279016,0.03896208302216672,0.15465930414092116,0.0,0.08371452119491138,0.08435940599290416,0.0,0.001317857368402885,0.007150842708624199,0.007293596659881788,0.17499112596677016,0.0,0.0103373484033143,0.0,0.05415522365669319,0.0,0.0644707659755786,0.015360689720623617,0.0,0.0,0.0,0.0,0.0,0.13193204722845608,0.11005416612217604,0.06124894239103482,0.020668161324003734,0.07181430141256033,0.035300436493493306,0.06910360446180323,0.012467254230106646,0.10311633079286205,0.0,0.14091874813346264,0.0016552744894977045,0.0,0.4364127143476273,0.0
46246604_pool0,0.018613716999368275,0.09841647009993452,0.0,0.0,0.04606988952575096,0.0535124664447759,0.0,0.0,0.0057357219063897645,0.08363811881712901,0.0,0.0028753770644967497,0.06075226965762765,0.061899523815668094,0.0934559153053797,0.01689180350518511,0.08637664248676807,0.1461448553173508,0.013404693298261591,0.1174020266857315,0.07936739135673482,0.195001914662529,0.027741974454293536,0.042647619864803823,0.028662962967734986,0.03532386480783726,0.0,0.0035687052252132683,0.0,0.040425730335278014,0.0,0.0818414967758408,0.018796633473921007,0.0,0.0,0.0,0.0,0.0,0.11328876218501224,0.09239735005213433,0.12747351976306018,0.009648416780466632,0.07577576701693714,0.06945592376331461,0.06507256086819804,0.017351958914365945,0.11922151556506072,0.07920974249535938,0.09666405931511704,0.0,0.0,0.30593826358943227,0.0
70917649_pool0,0.014953822567243783,0.011128592558046067,0.0,0.0,0.009711400890913102,0.008657839766786177,0.0,0.0,0.004819387836428487,0.04178670079097672,0.0,0.0023543512857953216,0.06691778734486982,0.07960817202774671,0.015711975891055906,0.009746160834375166,0.030492432895890154,0.12158965148046418,0.0,0.08979316760508894,0.08666215158228942,0.0,0.006369026927424192,0.009915835222625556,0.0010626432219695322,0.10080684542146084,0.0,0.0025417082279579097,0.0,0.06216409476085204,0.0,0.06439953084015965,0.006265544491307002,0.0,0.0,0.0,0.0,0.0,0.1087932785241612,0.02785643570376309,0.03842419721086138,0.02870716850347807,0.08518480348545202,0.022703282044040502,0.06680015097974312,0.0009574490103707966,0.1063202468443439,0.0,0.0948460695877478,0.003476076427945179,0.0,0.38355921771830237,0.0
50107619_pool0,0.009857018048940167,0.018823706074085407,0.0,0.0,0.01277582453572108,0.011901582666448729,0.0,0.0,0.005699416480991122,0.05095915522159905,0.0,0.002489115320093071,0.07801761370182035,0.07458885062687205,0.02333078354901739,0.009246357714663618,0.04215411328599449,0.1341565288624955,0.0,0.10629040836843137,0.08953583061724864,0.0,0.004722322236777004,0.025508970993936834,0.008857566081781378,0.10010756704281902,0.0,0.004422475417037977,0.0,0.06025722068843327,0.0,0.06567337626204363,0.024253720611510977,0.0,0.0,0.0,0.0,0.0,0.12259374009368233,0.04114924134376902,0.07155315864657709,0.03787003586333153,0.09310040051378497,0.04175187452304651,0.06469309880563892,0.0015254469375266765,0.11043009037551546,0.033844162702562644,0.09989166915987245,0.0,0.0,0.3779078522117786,0.0
50108598_pool0,0.01203595173296015,0.014846632830375663,0.0,0.0,0.010250495005604985,0.007191808387213245,0.0,0.0,0.005032079090394445,0.03612912372684912,0.0,0.002360403625873118,0.07171547357136221,0.07724091958417781,0.012110452696831354,0.01346318465438979,0.045573319409981675,0.151799907318252,0.0,0.09438723255239675,0.09451600064971737,0.0,0.005918691690131573,0.013062206014420204,0.005796235756197448,0.1056495671215039,0.0,0.002731387946462231,0.0,0.06864746660707587,0.0,0.06403885735380829,0.00020211433842925812,0.0,0.0,0.0,0.0,0.0,0.1151048177989945,0.07263883265657935,0.06770585608302636,0.036454936648210215,0.09965728575573311,0.032958509222962395,0.0642087658124255,0.009724724226732562,0.1130240331458567,0.043925402656517475,0.09206141313848845,0.0,0.0,0.3925394689469551,0.0
27481601_pool0,0.014787592128005875,0.023540749398858987,0.0,0.0,0.023631399644438222,0.005072240135415554,0.0,0.0,0.004410020072599444,0.0776557558558034,0.0,0.00205086798472037,0.07474026090798334,0.06498618729817279,0.010127904369235665,0.009746160834375166,0.04107544258509457,0.14560316429595488,0.0,0.09221786694878424,0.08074517847682641,0.0,0.010806082613400441,0.016860003310927043,0.007631710412326641,0.2027039569544252,0.0,0.017511535823535058,0.0,0.07322396438088093,0.0,0.06966678544217557,0.025466406642086523,0.0,0.0,0.0,0.0,0.0,0.1422213180008176,0.07476840136443816,0.07928067842503116,0.010334080662001867,0.09467203100679446,0.03516775198510238,0.06911694501515593,0.0,0.09557021502975878,0.003600442840698153,0.14375863039731238,0.0,0.0,0.46251597265551303,0.0
50197261_pool0,0.00277021099673627,0.028117212337242216,0.0,0.0,0.01445486990706752,0.023884756504009015,0.0,0.0,0.005166510957070053,0.06438006643862572,0.0,0.002411814232630204,0.09032555248100019,0.04887857911287745,0.051594336095865535,0.00978781109435113,0.054043022797269656,0.1485410933249606,0.05216903742993545,0.15396625555686952,0.1265893631593605,0.13709225515668705,0.0,0.014587719125593368,0.012018468272404988,0.07654666363334278,0.0,0.0,0.0,0.02936586071524912,0.0,0.11079844668058933,0.021019891196642847,0.0,0.0,0.0,0.0,0.0,0.14678164579687522,0.033221123917045244,0.11091232852011813,0.014231414751188281,0.09713462510756171,0.056823329978147784,0.06104151727459286,0.0108495056519497,0.16265322737759516,0.04824593406535525,0.09824020651344466,0.010593756732785307,0.0,0.3309457696044993,0.01950473097826318
60725338_pool0,0.007612427201499281,0.018467515828804033,0.00909017817411328,0.0,0.01071223748168915,0.01316405069063211,0.0,0.0,0.004561123367799496,0.05041641694022328,0.0,0.0024588040758516554,0.07265319062526003,0.07718083640806472,0.016179411313818448,0.00999606239423094,0.037708005420515826,0.14921050436773228,0.0,0.10137815616571921,0.09364048231666641,0.0,0.003953572105208655,0.018660528624418988,0.005506423968387577,0.0978874419685992,0.0,0.0015294450965199723,0.0,0.04690910218150184,0.0,0.06972528444342757,0.014552232366906585,0.0,0.0,0.0,0.0,0.0,0.11829727404804817,0.023662299793444502,0.08508374005865448,0.001206052097558329,0.08365600652843727,0.0362122056762676,0.06680015097974312,0.0,0.12252791186767006,0.004320531408837784,0.10053785985557795,0.013242195915981636,0.017161907016062336,0.44904509412507787,0.0
72650337_pool0,0.007084474024440296,0.009666358668845224,0.0,0.0,0.00991433273804293,0.0077018583558884305,0.0,0.0,0.00498305991651898,0.04638730602707069,0.0,0.0023432150926408113,0.07412617178348944,0.06986131078996832,0.015489163070615132,0.010037712654206903,0.035198212533165164,0.14302135394741128,0.0,0.10723598726756536,0.10396212481307845,0.0,0.003409681082358406,0.010201868930970526,0.004105666993973192,0.1045161536200718,0.0,0.004518815057899917,0.0,0.03699335700492422,0.0,0.0716820060762693,0.010509945598321423,0.0,0.0,0.0,0.0,0.0,0.10649637437927599,0.03424806549051178,0.07303230143787541,0.00627147090730331,0.10091107771686464,0.031712006025934374,0.06363290244191047,0.0,0.12860623867346055,0.0,0.09339057729624976,0.0006621097957990817,0.0,0.4138655195899041,0.003079694364988923
36492755_pool0,0.010421241388797992,0.038381581220494114,0.0,0.0,0.019469826323903414,0.021772388559990176,0.0,0.0,0.006004530967790289,0.0533885525945304,0.0,0.002466734954540972,0.06871520282015343,0.08408190138686691,0.05334589094634705,0.010037712654206903,0.05268600459548508,0.1299926581912672,0.0,0.11424262702972704,0.0870326124543924,0.13472859558502004,0.01686443495098545,0.025390784840565568,0.019960989233611327,0.06793933738848913,0.0,0.0025490751608666204,0.0,0.04614635255253434,0.0,0.08042736813255036,0.01515857538219436,0.0,0.0,0.0,0.0,0.0,0.11428132861932314,0.04214565878421628,0.09014236446185069,0.02991009201944656,0.08494967535586942,0.05765848001389141,0.0685277410912882,0.004957702546961699,0.1182518477694979,0.0,0.09659335777132029,0.0,0.0,0.400295098329337,0.0
84653463_pool0,0.009218898890778078,0.01528425094376027,0.016102601337000665,0.0,0.012652927947804137,0.008248700507290978,0.0,0.0,0.004821266086916396,0.05121932488752542,0.0,0.002385621710386191,0.06728118885940307,0.07747601649283886,0.01762156073863408,0.009912761874279016,0.033019615277748056,0.12302622834836648,0.0,0.0922114614390413,0.08293856656123268,0.0,0.0,0.026278156740758583,0.00508551712583979,0.06374274736000603,0.0,0.0016916589703933026,0.0,0.050341475511855645,0.0,0.06951607155125938,0.0,0.0,0.0,0.0,0.0,0.0,0.07510633944678641,0.08329945552124347,0.06936835882253865,0.0,0.07380993598127909,0.02318295336831589,0.07456281942451065,0.0,0.11108063821813027,0.0,0.07783290524237428,0.0031450215300456385,0.03040109242845328,0.38530121636524034,0.0
50409370_pool0,0.0017257052110816109,0.06888531992284806,0.0,0.0,0.04178225724943504,0.08372485358290371,0.0,0.0,0.006341763294418815,0.06617806142557235,0.0,0.002909779056143479,0.05419012144711448,0.06513840242391229,0.09561761065029059,0.011313507235304512,0.06392948519757664,0.1431796373016683,0.01651649709964375,0.14808798208797572,0.09369661288577037,0.0,0.02859471736137634,0.04084463410510681,0.03694762888104389,0.03846794833995954,0.0,0.0,0.0,0.0,0.0,0.09753405875971309,0.010105716921462907,0.0,0.0,0.0,0.0,0.0,0.09228239417478515,0.04140705511954349,0.1330351640664484,0.026774356565794903,0.091220972861656,0.07766929982692564,0.06680015097974312,0.009152681625160058,0.13948620664741732,0.016029571314990908,0.07762093232416707,0.0021518568363470157,0.0,0.30530003055867777,0.0
50402017_pool0,0.010665352022987844,0.03681047716422025,0.0,0.0,0.013548320324698262,0.015855205401031094,0.0,0.0,0.005100232682472479,0.05734553451816181,0.0,0.002415718310727773,0.07397815430464005,0.07383353996648276,0.030856471478932314,0.010245963954086713,0.041031885625502244,0.15513563705716152,0.0,0.1078282817569425,0.0828905504997879,0.0,0.020701062324247066,0.019927015014699435,0.013697077670033028,0.09209799130984289,0.0,0.0008465531659634554,0.0,0.039662980706310504,0.0,0.0802344118856238,0.020211433842925813,0.0,0.0,0.0,0.0,0.0,0.12484630008073251,0.04142908048098746,0.08629540967780372,0.020502885658491593,0.09065770641615772,0.0447363168464722,0.06564842423871307,0.0,0.11275611154647258,0.0,0.11262478918584075,0.0,0.0,0.4133625022479256,0.0
92113025_pool0,0.008492286170322664,0.011755483850700604,0.0,0.0,0.0070859455109759375,0.006450710625300377,0.0,0.0,0.00592703389702241,0.04443156902788442,0.0,0.0026035116581946617,0.07103549968482888,0.08466994765413279,0.018779321992967998,0.010079362914182865,0.03265964786024401,0.12416457271976454,0.0,0.1039847522535645,0.09407402122535202,0.0,0.0,0.005529985028002714,0.003960761100068257,0.07724346346743523,0.0,0.0,0.0,0.06368959401878706,0.0,0.07144684800940898,0.0,0.0,0.0,0.0,0.0,0.0,0.11285944272308084,0.034870757590339266,0.031641281935934545,0.031839775375539885,0.08182913369435973,0.020861468850654586,0.07492894093371706,0.0,0.12127238435287958,0.0,0.10276137797590869,0.004469241121643802,0.0,0.42359555804248056,0.0
50300822_pool0,0.008946419120607297,0.030388993631070556,0.0,0.0,0.019127804395452874,0.0207387065657325,0.0,0.0,0.004658170109151829,0.05513413210396147,0.0,0.0024750024239615634,0.06559173910142109,0.07481677416569303,0.030618263017697735,0.010538862070692422,0.04047986903278376,0.13736983867125538,0.0,0.10017495167226281,0.08631625697521306,0.0,0.0190911667842819,0.02325494556646154,0.006882580389043145,0.08445460966737343,0.0,0.004982283268966576,0.0,0.04538360292356683,0.0,0.07530662722988143,0.02061566251978433,0.0,0.0,0.0,0.0,0.0,0.08389472306467799,0.13037811428581805,0.09322341106795001,0.0067538917463266426,0.07872728511706086,0.045305574422229246,0.0682398094060307,0.0046006088590797726,0.11828879104217015,0.0,0.07191744371701214,0.0,0.0,0.31768006264950505,0.0
482428_pool0,0.012404677443001496,0.01705643337816581,0.0,0.0,0.01437160621249308,0.005670358461383082,0.0,0.0,0.005248574467045126,0.06827279863465677,0.0,0.002471526748824146,0.07355982387313827,0.07410459072209621,0.020658634312900975,0.009912761874279016,0.03980235431851526,0.1469500528916577,0.0,0.09536434331700493,0.08771861503631423,0.0,0.0,0.01620857680621485,0.015333050467443762,0.08227895885419716,0.0,0.0015062716859666392,0.0,0.03928160589182675,0.0,0.0694081244356489,0.0036380580917266462,0.0,0.0,0.0,0.0,0.0,0.09922773830544704,0.19523334346683163,0.06881046922375643,0.014472625170699948,0.06107620547360812,0.042132617541505483,0.06737601435025815,0.016589235445602608,0.11396100752652301,0.0,0.10481432572759608,0.0,0.0,0.4459006797442676,0.0
17219510_pool0,0.002361491341480099,0.048908973284369946,0.0,0.0,0.03979630894467372,0.03285520166357967,0.0,0.0,0.006488353874875506,0.03620386977742625,0.0,0.0037681643672158923,0.04649433247338477,0.06502107830000878,0.0961526526203308,0.010274991118721526,0.057083274533582674,0.10292606682908602,0.0,0.13256733328584214,0.08492254331512021,0.0,0.030370995448130392,0.03375371881523039,0.012749420741576615,0.038315424182307975,0.0,0.004287080952366588,0.0,0.0,0.0,0.09088436853430484,0.025062177965228007,0.0,0.0,0.0,0.0,0.0,0.06693036561307483,0.0,0.12328707596158064,0.030392512858469892,0.06538149112538025,0.05584139126479134,0.06795187772077317,0.0,0.13568229550874603,0.0,0.07568186281079614,0.0,0.0,0.3321905940447303,0.0
71727427_pool0,0.009627618546034248,0.010783833976404318,0.0,0.0,0.010056127311253622,0.007157843175062895,0.0,0.0,0.0044890525418990615,0.04777205709257063,0.0,0.002242481500675647,0.0644684435146045,0.07191308865672155,0.0115390943475083,0.009579559794471317,0.0331884325515231,0.1473629056964151,0.0,0.09243985919958837,0.10522436028439672,0.0,0.0034519157920359406,0.018115468195181304,0.0020286825146691068,0.0901628030004903,0.0,0.0009964566537933152,0.0,0.0,0.0,0.06613559989262038,0.01616914707434065,0.0,0.0,0.0,0.0,0.0,0.08303235971661027,0.19925060425401298,0.07404062340155244,0.0,0.06001024268489907,0.028563883148099423,0.06507256086819804,0.03085755564317587,0.11265421687943517,0.0,0.08313023889724935,0.005462405815342425,0.0,0.3912531435760291,0.0
